user_id,visit_number,date,page_visited,time_spent,conversion_step
148,5,26/06/2024,Homepage,297,None
811,4,26/06/2024,Homepage,247,Signup
483,2,26/06/2024,Signup,196,None
743,4,26/06/2024,Homepage,152,None
150,2,26/06/2024,Pricing,103,None
917,2,26/06/2024,Homepage,225,None
347,2,26/06/2024,Signup,212,Signup
420,3,26/06/2024,Signup,125,None
924,5,26/06/2024,Homepage,105,Purchase
644,4,26/06/2024,Signup,267,None
986,2,26/06/2024,Pricing,257,None
893,5,26/06/2024,Homepage,103,Signup
392,2,26/06/2024,Signup,235,None
261,2,26/06/2024,Pricing,71,None
517,1,26/06/2024,Features,172,Signup
54,2,26/06/2024,Signup,165,None
394,1,27/06/2024,Pricing,193,None
965,1,27/06/2024,Signup,84,None
674,2,27/06/2024,Pricing,96,None
946,5,27/06/2024,Homepage,263,None
715,5,27/06/2024,Features,254,Purchase
920,3,27/06/2024,Pricing,233,None
954,1,27/06/2024,Pricing,190,Signup
753,5,27/06/2024,Pricing,91,None
993,5,27/06/2024,Signup,292,None
846,3,27/06/2024,Homepage,144,Purchase
406,1,27/06/2024,Features,167,Purchase
93,2,27/06/2024,Signup,202,None
24,1,27/06/2024,Features,41,None
113,4,27/06/2024,Homepage,243,None
390,5,27/06/2024,Pricing,113,None
958,3,27/06/2024,Features,56,None
3,1,27/06/2024,Homepage,271,Purchase
257,3,27/06/2024,Pricing,92,None
778,4,27/06/2024,Features,87,None
840,2,27/06/2024,Pricing,35,None
926,2,27/06/2024,Homepage,120,None
150,5,27/06/2024,Signup,190,None
465,1,27/06/2024,Homepage,266,None
591,4,27/06/2024,Pricing,239,Signup
980,1,27/06/2024,Homepage,290,Signup
550,1,27/06/2024,Pricing,99,None
603,3,27/06/2024,Homepage,130,None
77,5,28/06/2024,Homepage,47,None
336,5,28/06/2024,Homepage,80,None
724,1,28/06/2024,Pricing,285,None
147,1,28/06/2024,Features,298,None
491,4,28/06/2024,Features,42,None
579,1,28/06/2024,Features,159,None
785,5,28/06/2024,Signup,259,None
332,3,28/06/2024,Homepage,245,None
996,4,28/06/2024,Pricing,292,Signup
522,3,28/06/2024,Homepage,296,None
378,1,28/06/2024,Signup,231,None
330,4,28/06/2024,Pricing,243,None
799,3,28/06/2024,Homepage,278,None
23,4,28/06/2024,Signup,85,Purchase
619,2,28/06/2024,Features,260,None
277,2,28/06/2024,Features,74,None
618,5,28/06/2024,Signup,104,None
468,4,28/06/2024,Features,59,Signup
325,4,28/06/2024,Signup,259,None
367,5,28/06/2024,Features,57,None
80,2,28/06/2024,Signup,126,None
418,4,28/06/2024,Pricing,147,Signup
961,5,28/06/2024,Homepage,234,Signup
880,5,28/06/2024,Features,152,None
912,4,28/06/2024,Homepage,79,None
334,2,28/06/2024,Homepage,97,Purchase
906,3,28/06/2024,Homepage,47,None
50,2,28/06/2024,Features,180,Purchase
747,4,29/06/2024,Features,228,Signup
139,4,29/06/2024,Pricing,109,None
370,4,29/06/2024,Pricing,49,None
616,2,29/06/2024,Pricing,120,Signup
547,3,29/06/2024,Features,211,None
936,3,29/06/2024,Signup,202,Purchase
945,5,29/06/2024,Features,252,None
301,5,29/06/2024,Homepage,201,Purchase
749,1,29/06/2024,Signup,30,None
619,1,29/06/2024,Features,237,Purchase
258,1,29/06/2024,Features,253,None
969,1,29/06/2024,Signup,251,Signup
257,3,29/06/2024,Features,299,None
140,4,29/06/2024,Signup,260,None
923,3,29/06/2024,Homepage,98,None
479,3,29/06/2024,Pricing,139,None
876,5,29/06/2024,Features,257,None
939,3,29/06/2024,Features,127,Purchase
788,1,29/06/2024,Features,39,None
854,5,29/06/2024,Features,195,None
880,1,29/06/2024,Features,65,None
770,5,29/06/2024,Signup,176,None
507,5,29/06/2024,Pricing,227,Purchase
957,2,29/06/2024,Features,202,None
595,5,29/06/2024,Pricing,107,Signup
477,2,29/06/2024,Signup,274,None
575,4,29/06/2024,Signup,271,None
908,1,30/06/2024,Features,211,Purchase
